Date,Lieu,Ville,Type,Prix,Artiste,Image
2 oct. au 31 dec. 2022,COMEDIE DE PARIS,PARIS,THEATRE - THEATRE MUSICAL,28.3,CABARET CANAILLE,https://static.ticketmaster.fr/static/images/vignettes/a_534102.gif
4 oct. 2022 au 6 janv. 2023,Essaion de Paris,PARIS,THEATRE - THEATRE CLASSIQUE,14.0,LE TEMPS DES SECRETS,https://static.ticketmaster.fr/static/images/vignettes/a_535675.gif
4 oct. 2022 au 1 juil. 2023,THEATRE LA COMEDIE DE LILLE,LILLE,THEATRE - COMEDIE,20.5,DOPTE UN JULES.COM,https://static.ticketmaster.fr/static/images/vignettes/n_adopte-un-julescom.gif
4 oct. 2022 au 30 janv. 2023,THEATRE EDGAR,PARIS,THEATRE - COMEDIE,33.9,FINALEMENT JE VAIS BIEN- BENJAMIN BAFFIE- JULIEN GOBIN,https://static.ticketmaster.fr/static/images/vignettes/a_530881.gif
4 oct. 2022 au 8 janv. 2023,THEATRE DU PETIT SAINT-MARTIN,PARIS,THEATRE - THEATRE CONTEMPORAIN,29.5,MUSIC-HALL- CATHERINE HIEGEL- PASCAL TERNISIEN- RAOUL FERNANDEZ,https://static.ticketmaster.fr/static/images/vignettes/a_530845.gif
4 oct. au 30 dec. 2022,THEATRE DE L'OEUVRE,PARIS,THEATRE - SEUL EN SCENE,22.0,TOUT LE MONDE SAVAIT- SYLVIE TESTUD,https://static.ticketmaster.fr/static/images/vignettes/a_527460.gif
5 oct. 2022 au 1 janv. 2023,THEATRE BO SAINT-MARTIN,PARIS,THEATRE - THEATRE JEUNE PUBLIC,12.0,U LIT MOLIE- MAUDE LE FUR CAMENSULI- CLARA POIRIEUX,https://static.ticketmaster.fr/static/images/vignettes/a_536977.gif
5 oct. 2022 au 5 avr. 2023,THEATRE 100 NOMS,NANTES,THEATRE - THEATRE JEUNE PUBLIC,14.0,LES AVENTURES DE BLACK SPAROW,https://static.ticketmaster.fr/static/images/vignettes/n_les-aventures-de-black-sparow.gif
5 oct. au 31 dec. 2022,THEATRE DE LA TOUR EIFFEL,PARIS,THEATRE - THEATRE CONTEMPORAIN,22.0,DIEU MONSIEUR HAFFMANN- JEAN-PHILIPPE DAGUERRE- NNE PLANTEY- GREGORI BAQUET- FRANCK DESMEDT- CHARLOTTE MATZNEFF- JULIE CAVANNA- PAULINE CAUPENNE,https://static.ticketmaster.fr/static/images/vignettes/a_525980.gif
6 oct. au 31 dec. 2022,MELO D'AMELIE,PARIS,THEATRE - COMEDIE,12.0,"""LELEVAGE DES ENFANTS""- URELIE TREILHOU- VINCENT DAUFIN",https://static.ticketmaster.fr/static/images/vignettes/a_536458.gif
7 oct. 2022 au 27 mars 2023,Essaion de Paris,PARIS,THEATRE - COMEDIE,14.0,"""FRANCOIS RABELAIS PORTRAIT DUN HOMME QU""",https://static.ticketmaster.fr/static/images/vignettes/a_533317.gif
8 oct. 2022 au 27 mai 2023,STUDIO HEBERTOT,PARIS,THEATRE - THEATRE CONTEMPORAIN,12.0,"""LEONARD DE VINCI-NAISSANCE DUN GENIE""",https://static.ticketmaster.fr/static/images/vignettes/a_536993.gif
8 oct. 2022 au 25 fevr. 2023,STUDIO MARIE-BELL-TH DU GYMNASE,PARIS,THEATRE - COMEDIE,26.3,"""LE JOURNAL DUN FOU""- SYLVAIN ZARLI",https://static.ticketmaster.fr/static/images/vignettes/a_536154.gif
9 oct. 2022 au 2 avr. 2023,THEATRE DU MARAIS,PARIS,THEATRE - COMEDIE,22.0,MOI JE JOUE,https://static.ticketmaster.fr/static/images/vignettes/a_534874.gif
10 oct. 2022 au 27 mars 2023,Essaion de Paris,PARIS,THEATRE - THEATRE CLASSIQUE,14.0,"""IL FAUT QUUNE PORTE SOIT OUVERTE OU FERMEE""",https://static.ticketmaster.fr/static/images/vignettes/a_533667.gif
11 oct. 2022 au 18 janv. 2023,THEATRE DU PETIT SAINT-MARTIN,PARIS,THEATRE - SEUL EN SCENE,29.5,LES REGLES DU SAVOIR-VIVRE DANS LA SOCIETE MODERNE- CATHERINE HIEGEL,https://static.ticketmaster.fr/static/images/vignettes/a_530832.gif
11 oct. 2022 au 26 mars 2023,LA SCALA PARIS,PARIS,THEATRE - COMEDIE,30.0,GISELE HALIMI,https://static.ticketmaster.fr/static/images/vignettes/a_528252.gif
12 oct. 2022 au 9 juil. 2023,L'ANTRE MAGIQUE,PARIS,THEATRE - THEATRE JEUNE PUBLIC,13.0,BRACADABRA !,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
12 oct. au 31 dec. 2022,THEATRE DE L'OEUVRE,PARIS,THEATRE - THEATRE CONTEMPORAIN,22.0,THOMAS CROISIERE,https://static.ticketmaster.fr/static/images/vignettes/a_535996.gif
12 oct. 2022 au 12 avr. 2023,THEATRE 100 NOMS,NANTES,THEATRE - THEATRE MUSICAL,24.0,LA FAMILLE BIJOUX,https://static.ticketmaster.fr/static/images/vignettes/a_530055.gif
13 oct. 2022 au 28 mars 2023,THEATRE VICTOIRE,BORDEAUX,THEATRE - COMEDIE,17.0,OUI !,https://static.ticketmaster.fr/static/images/vignettes/a_533585.gif
14 oct. 2022 au 27 janv. 2023,COMEDIE SAINT-MICHEL,PARIS,THEATRE - COMEDIE,28.6,UN AIR DE FAMILLE,https://static.ticketmaster.fr/static/images/vignettes/a_534373.gif
14 oct. 2022 au 29 avr. 2023,THEATRE 100 NOMS,NANTES,THEATRE - COMEDIE,22.0,"""LE PORTEUR DHISTOIRE""",https://static.ticketmaster.fr/static/images/vignettes/a_530098.gif
15 oct. au 31 dec. 2022,STUDIO HEBERTOT,PARIS,THEATRE - COMEDIE,12.0,LE PETIT PRINCE,https://static.ticketmaster.fr/static/images/vignettes/a_538502.gif
15 oct. 2022 au 8 janv. 2023,THEATRE LEPIC,PARIS,THEATRE - THEATRE JEUNE PUBLIC,14.0,LICE CHEZ LES MERVEILLES,https://static.ticketmaster.fr/static/images/vignettes/a_537605.gif
15 oct. 2022 au 15 avr. 2023,THEATRE A L'OUEST,ROUEN,THEATRE - AUTRES THEATRE,28.2,BURLESK BY NIGHT,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
15 oct. 2022 au 28 janv. 2023,BOBINO,PARIS,THEATRE - THEATRE JEUNE PUBLIC,14.0,LE SORTILEGE DU PRINCE THAO,https://static.ticketmaster.fr/static/images/vignettes/a_533379.gif
15 oct. 2022 au 6 mai 2023,THEATRE MICHEL,PARIS,THEATRE - THEATRE JEUNE PUBLIC,19.0,SPACE WARS : LE PIRE CONTRE ATTAQUE !,https://static.ticketmaster.fr/static/images/vignettes/a_531246.gif
15 oct. 2022 au 26 avr. 2023,THEATRE 100 NOMS,NANTES,THEATRE - THEATRE JEUNE PUBLIC,22.0,"""LES ZADOS- ESPRIT- ES-TU LA ?""",https://static.ticketmaster.fr/static/images/vignettes/a_530186.gif
15 oct. 2022 au 25 fevr. 2023,CINEMA THEATRE LE ROYAL,LE MANS,THEATRE - COMEDIE,20.0,OBJECTION VOTRE HONNEUR !,https://static.ticketmaster.fr/static/images/vignettes/a_523844.gif
16 oct. 2022 au 2 avr. 2023,THEATRE LA COMEDIE DE LILLE,LILLE,THEATRE - THEATRE JEUNE PUBLIC,12.0,TATATOUM,https://static.ticketmaster.fr/static/images/vignettes/a_533904.gif
16 oct. 2022 au 5 fevr. 2023,THEATRE DES MATHURINS,PARIS,THEATRE - SEUL EN SCENE,20.0,BERNARD MABILLE,https://static.ticketmaster.fr/static/images/vignettes/a_529697.gif
18 oct. 2022 au 29 janv. 2023,THEATRE EDGAR,PARIS,THEATRE - COMEDIE,33.9,LA MONDAINE- DAVID MARTIN- ISABELLE PARSY- LUQ HAMETT- PIA CHAVANIS,https://static.ticketmaster.fr/static/images/vignettes/a_530936.gif
18 oct. 2022 au 31 mars 2023,THEATRE COMEDIE ODEON,LYON,THEATRE - COMEDIE,34.2,DIEU MONSIEUR HAFFMANN,https://static.ticketmaster.fr/static/images/vignettes/n_adieu-monsieur-haffmann.gif
19 oct. 2022 au 9 mars 2023,THEATRE 100 NOMS,NANTES,THEATRE - IMPROVISATION THEATRALE,17.0,PORTES,https://static.ticketmaster.fr/static/images/vignettes/a_533051.gif
20 oct. au 31 dec. 2022,THEATRE DE L'OEUVRE,PARIS,THEATRE - SEUL EN SCENE,20.0,"""TOUT CA POUR LAMOUR""- EDWIGE BAILY",https://static.ticketmaster.fr/static/images/vignettes/a_530615.gif
21 oct. 2022 au 24 mars 2023,ESPACE CULTUREL YVES RENAULT,CHAMBRAY LES TOURS,THEATRE - IMPROVISATION THEATRALE,15.0,CATCH IMPRO,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
21 oct. 2022 au 25 avr. 2023,THEATRE LA COMEDIE DE LILLE,LILLE,THEATRE - COMEDIE,20.5,MARIES & ASSOCIES,https://static.ticketmaster.fr/static/images/vignettes/a_534074.gif
22 oct. au 31 dec. 2022,THEATRE TREVISE,PARIS,THEATRE - THEATRE JEUNE PUBLIC,22.0,LISON ET LEON,https://static.ticketmaster.fr/static/images/vignettes/a_537784.gif
22 oct. 2022 au 8 janv. 2023,THEATRE ROUGE DU LUCERNAIRE,PARIS,THEATRE - THEATRE CONTEMPORAIN,30.6,LE VOYAGE DE MOLIERE,https://static.ticketmaster.fr/static/images/vignettes/a_535709.gif
22 oct. 2022 au 29 janv. 2023,LE THEATRE LIBRE,PARIS,THEATRE - THEATRE JEUNE PUBLIC,26.0,LES ODYSSEES- LAURE GRANDBESANCON- BAPTISTE BELAID,https://static.ticketmaster.fr/static/images/vignettes/a_526625.gif
23 oct. 2022 au 25 juin 2023,Les Blancs Manteaux,PARIS,THEATRE - COMEDIE,16.5,LES PARENTS VIENNENT DE MARS LES ENFANTS DU MCDO,https://static.ticketmaster.fr/static/images/vignettes/a_537635.gif
23 oct. 2022 au 29 janv. 2023,LES ENFANTS DU PARADIS,PARIS,THEATRE - COMEDIE,25.5,SARAH DONNA,https://static.ticketmaster.fr/static/images/vignettes/a_536337.gif
23 oct. 2022 au 16 avr. 2023,THEATRE LA COMEDIE DE LILLE,LILLE,THEATRE - THEATRE JEUNE PUBLIC,12.0,COMPTINES DES ANIMAUX DE LA FERME,https://static.ticketmaster.fr/static/images/vignettes/a_533902.gif
23 oct. 2022 au 5 mai 2023,THEATRE DES MATHURINS,PARIS,THEATRE - THEATRE JEUNE PUBLIC,23.0,CHEVALIERS- PRINCESSE ET DRAGON,https://static.ticketmaster.fr/static/images/vignettes/a_531513.gif
24 oct. 2022 au 17 avr. 2023,THEATRE DES SALINIERES,BORDEAUX,THEATRE - THEATRE CONTEMPORAIN,16.0,CHUTE LIBRE- COMPAGNIE ENUNSEULMOT,https://static.ticketmaster.fr/static/images/vignettes/a_537871.gif
24 oct. 2022 au 6 mars 2023,Les Blancs Manteaux,PARIS,THEATRE - COMEDIE,16.5,QUINDER EXTRA,https://static.ticketmaster.fr/static/images/vignettes/a_536815.gif
25 oct. 2022 au 9 avr. 2023,THEATRE COMEDIE DE TOURS,TOURS,THEATRE - COMEDIE,15.0,C’EST DECIDE JE DEVIENS UNE CONNASSE,https://static.ticketmaster.fr/static/images/vignettes/a_536147.gif
26 oct. au 31 dec. 2022,L'Archipel,PARIS,THEATRE - THEATRE CONTEMPORAIN,25.5,Paul Staïcu,https://static.ticketmaster.fr/static/images/vignettes/a_536718.gif
28 oct. 2022 au 27 mai 2023,THEATRE TRIANON,BORDEAUX,THEATRE - COMEDIE,26.0,LES HOMMES SE CACHENT POUR MENTIR,https://static.ticketmaster.fr/static/images/vignettes/a_532225.gif
29 oct. 2022 au 30 avr. 2023,THEATRE LA BOUSSOLE,PARIS,THEATRE - THEATRE JEUNE PUBLIC,10.0,LA FEE DES COMPTINES,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
30 oct. 2022 au 8 janv. 2023,THEATRE DARIUS MILHAUD,PARIS,THEATRE - THEATRE CONTEMPORAIN,16.0,"""SLAM PARLE""- VIRGINIE SEBA",https://static.ticketmaster.fr/static/images/vignettes/a_537999.gif
30 oct. au 30 dec. 2022,THEATRE DES MATHURINS,PARIS,THEATRE - THEATRE JEUNE PUBLIC,23.0,U PAYS DU PERE NOEL,https://static.ticketmaster.fr/static/images/vignettes/a_530099.gif
2 nov. au 31 dec. 2022,THEATRE ROUGE DU LUCERNAIRE,PARIS,THEATRE - THEATRE CLASSIQUE,30.6,LE DINDON- GEORGES FEYDEAU,https://static.ticketmaster.fr/static/images/vignettes/a_535916.gif
2 nov. 2022 au 7 juin 2023,COMEDIE SAINT-MICHEL,PARIS,THEATRE - THEATRE CONTEMPORAIN,18.0,TUMULTES,https://static.ticketmaster.fr/static/images/vignettes/a_534362.gif
2 nov. 2022 au 1 mars 2023,THEATRE 100 NOMS,NANTES,THEATRE - COMEDIE,14.0,BLACK SPAROW & LES ANIMAUX FANTASTIQUES,https://static.ticketmaster.fr/static/images/vignettes/a_533017.gif
2 nov. 2022 au 1 mars 2023,THEATRE 100 NOMS,NANTES,THEATRE - COMEDIE,22.0,DROLE DE SOIREE,https://static.ticketmaster.fr/static/images/vignettes/a_532889.gif
3 nov. 2022 au 19 janv. 2023,THEATRE DARIUS MILHAUD,PARIS,THEATRE - THEATRE CONTEMPORAIN,16.0,MOUREAUX,https://static.ticketmaster.fr/static/images/vignettes/a_538386.gif
3 nov. 2022 au 8 juin 2023,COMEDIE SAINT-MICHEL,PARIS,THEATRE - THEATRE CLASSIQUE,18.0,JE REVIENDRAI - ANTIGONE,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
4 nov. 2022 au 4 mars 2023,COMEDIE SAINT-MICHEL,PARIS,THEATRE - COMEDIE,18.0,"""TU VAS LAPPELER COMMENT""",https://static.ticketmaster.fr/static/images/vignettes/a_537497.gif
4 nov. 2022 au 28 janv. 2023,LA NOUVELLE COMEDIE,NICE,THEATRE - COMEDIE,20.0,REGLEMENT DE COUPLE,https://static.ticketmaster.fr/static/images/vignettes/a_537429.gif
4 nov. 2022 au 8 janv. 2023,Guichet Montparnasse,PARIS,THEATRE - COMEDIE,24.2,VRILENCHANTE,https://static.ticketmaster.fr/static/images/vignettes/a_536381.gif
4 nov. 2022 au 12 mars 2023,COMEDIE OBERKAMPF,PARIS,THEATRE - COMEDIE,30.65,"""CEST DECIDE JE DEVIENS UNE CONNASSE""- ELISE PONTI",https://static.ticketmaster.fr/static/images/vignettes/a_535456.gif
5 nov. 2022 au 21 janv. 2023,THEATRE COMEDIE ODEON,LYON,THEATRE - COMEDIE,32.2,CHRISTOPHE ALEVEQUE,https://static.ticketmaster.fr/static/images/vignettes/n_christophe-aleveque.gif
5 nov. au 31 dec. 2022,THEATRE DES MATHURINS,PARIS,THEATRE - THEATRE CONTEMPORAIN,30.6,SOUPE MISO,https://static.ticketmaster.fr/static/images/vignettes/a_536619.gif
6 nov. 2022 au 29 janv. 2023,THEATRE COMEDIE ODEON,LYON,THEATRE - COMEDIE,27.0,THEATRUM MUNDI,https://static.ticketmaster.fr/static/images/vignettes/a_531989.gif
9 nov. 2022 au 13 janv. 2023,THEATRE DE LA CONTRESCARPE,PARIS,THEATRE - THEATRE CONTEMPORAIN,13.0,"""ZOLA LINFREQUENTABLE""- PIERRE AZÉMA- BRUNO PAVIOT",https://static.ticketmaster.fr/static/images/vignettes/a_539757.gif
9 nov. 2022 au 8 janv. 2023,THEATRE NOIR DU LUCERNAIRE,PARIS,THEATRE - THEATRE CONTEMPORAIN,30.6,LE MONDE DU SILENCE GUEULE- JULIA DUCHAUSSOY,https://static.ticketmaster.fr/static/images/vignettes/a_537439.gif
10 nov. au 31 dec. 2022,PALAIS DES GLACES,PARIS,THEATRE - SEUL EN SCENE,17.0,CANOPEE- BORIS VIGNERON,https://static.ticketmaster.fr/static/images/vignettes/a_539144.gif
10 nov. 2022 au 15 janv. 2023,LE FUNAMBULE MONTMARTRE,PARIS,THEATRE - COMEDIE,12.0,U COEUR DU TEMPS,https://static.ticketmaster.fr/static/images/vignettes/a_536987.gif
10 nov. 2022 au 28 janv. 2023,A LA FOLIE THEATRE,PARIS,THEATRE - THEATRE CONTEMPORAIN,20.0,PULSIONS,https://static.ticketmaster.fr/static/images/vignettes/a_535317.gif
10 nov. 2022 au 29 janv. 2023,A LA FOLIE THEATRE,PARIS,THEATRE - THEATRE CLASSIQUE,20.0,LE HORLA,https://static.ticketmaster.fr/static/images/vignettes/a_535302.gif
11 nov. 2022 au 7 mai 2023,COMEDIE SAINT-MICHEL,PARIS,THEATRE - COMEDIE,18.0,LE FACTEUR,https://static.ticketmaster.fr/static/images/vignettes/a_537479.gif
11 nov. 2022 au 29 janv. 2023,A LA FOLIE THEATRE,PARIS,THEATRE - COMEDIE,20.0,BEST FRIENDS FOREVER,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
12 nov. 2022 au 8 janv. 2023,A LA FOLIE THEATRE,PARIS,THEATRE - THEATRE JEUNE PUBLIC,17.0,LA NUIT DE NOEL,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
14 nov. 2022 au 31 janv. 2023,Essaion de Paris,PARIS,THEATRE - THEATRE CONTEMPORAIN,17.0,LE JOUEUR D ECHECS,https://static.ticketmaster.fr/static/images/vignettes/a_534549.gif
16 nov. 2022 au 15 janv. 2023,THEATRE NOIR DU LUCERNAIRE,PARIS,THEATRE - THEATRE JEUNE PUBLIC,14.0,LA BROUILLE DE CLAUDE BOUJON- COMPAGNIE METAPHORE,https://static.ticketmaster.fr/static/images/vignettes/a_540288.gif
16 nov. 2022 au 2 janv. 2023,THEATRE AKTEON,PARIS,THEATRE - THEATRE JEUNE PUBLIC,12.0,ETRANGE NOEL DU MAGICIEN,https://static.ticketmaster.fr/static/images/vignettes/a_538346.gif
16 nov. 2022 au 2 janv. 2023,THEATRE AKTEON,PARIS,THEATRE - THEATRE JEUNE PUBLIC,12.0,EN AVENT,https://static.ticketmaster.fr/static/images/vignettes/a_538345.gif
16 nov. 2022 au 18 fevr. 2023,CABARET LE PATIS,LE MANS,THEATRE - COMEDIE,22.0,JEU DE DAMES,https://static.ticketmaster.fr/static/images/vignettes/a_537396.gif
16 nov. 2022 au 7 janv. 2023,A LA FOLIE THEATRE,PARIS,THEATRE - THEATRE JEUNE PUBLIC,17.0,LE PERE NOEL EST ENRHUME,https://static.ticketmaster.fr/static/images/vignettes/a_535323.gif
16 nov. 2022 au 28 juin 2023,THEATRE 100 NOMS,NANTES,THEATRE - IMPROVISATION THEATRALE,17.0,LE PETIT DETOURNEMENT,https://static.ticketmaster.fr/static/images/vignettes/a_533050.gif
17 nov. 2022 au 8 avr. 2023,STUDIO HEBERTOT,PARIS,THEATRE - THEATRE CONTEMPORAIN,30.7,MAUVAISE PETITE FILLE BLONDE,https://static.ticketmaster.fr/static/images/vignettes/a_538885.gif
17 nov. au 31 dec. 2022,LA PEPINIERE THEATRE,PARIS,THEATRE - THEATRE MUSICAL,52.4,COMME IL VOUS PLAIRA- BARBARA SCHULZ- JEAN-PAUL BORDES- PIERRE ALAIN LELEU- RIANE MOURIER- LIONEL ERDOGAN- ERIC BOUGNO,https://static.ticketmaster.fr/static/images/vignettes/a_531401.gif
19 nov. au 30 dec. 2022,THEATRE LE RANELAGH,PARIS,THEATRE - THEATRE JEUNE PUBLIC,12.0,RUDOLPH- UN CONTE MUSICAL DE NOEL,https://static.ticketmaster.fr/static/images/vignettes/s_44.gif
19 nov. 2022 au 18 janv. 2023,Essaion de Paris,PARIS,THEATRE - THEATRE JEUNE PUBLIC,12.0,EUTROT,https://static.ticketmaster.fr/static/images/vignettes/a_534964.gif
19 nov. 2022 au 12 mars 2023,Essaion de Paris,PARIS,THEATRE - THEATRE JEUNE PUBLIC,12.0,LE FANTOME DE CANTERVILLE,https://static.ticketmaster.fr/static/images/vignettes/a_534893.gif
19 nov. 2022 au 2 avr. 2023,COMEDIE OBERKAMPF,PARIS,THEATRE - THEATRE JEUNE PUBLIC,17.0,LES EMOTIONS DU MAGICIEN,https://static.ticketmaster.fr/static/images/vignettes/a_533866.gif
24 nov. 2022 au 28 janv. 2023,Essaion de Paris,PARIS,THEATRE - THEATRE CLASSIQUE,12.0,LE COMTE DE MONTE-CRISTO,https://static.ticketmaster.fr/static/images/vignettes/a_536172.gif
26 nov. 2022 au 1 janv. 2023,THEATRE LA BOUSSOLE,PARIS,THEATRE - THEATRE JEUNE PUBLIC,10.0,LA FEE DES COMPTINES CHANTE NOEL,https://static.ticketmaster.fr/static/images/vignettes/a_540157.gif
30 nov. 2022 au 27 mars 2023,THEATRE TREVISE,PARIS,THEATRE - COMEDIE,15.0,3CLOWNS- LAURENT BARBOUX- LIONEL BECIMOL- LEXANDRE DEMAY,https://static.ticketmaster.fr/static/images/vignettes/a_539150.gif
1 dec. 2022 au 23 fevr. 2023,Guichet Montparnasse,PARIS,THEATRE - THEATRE CONTEMPORAIN,24.2,4.48 PSYCHOSE,https://static.ticketmaster.fr/static/images/vignettes/a_539253.gif
2 dec. 2022 au 4 mars 2023,A LA FOLIE THEATRE,PARIS,THEATRE - COMEDIE,18.0,LENNON ET MCCARTNEY,https://static.ticketmaster.fr/static/images/vignettes/a_537258.gif
3 dec. 2022 au 2 janv. 2023,THEATRE AKTEON,PARIS,THEATRE - THEATRE JEUNE PUBLIC,12.0,LE SAPIN DE NOEL ENCHANTE,https://static.ticketmaster.fr/static/images/vignettes/a_540692.gif
3 dec. 2022 au 2 janv. 2023,THEATRE AKTEON,PARIS,THEATRE - THEATRE JEUNE PUBLIC,12.0,CHARLOTTE LA MARMOTTE,https://static.ticketmaster.fr/static/images/vignettes/a_540691.gif
3 dec. 2022 au 2 janv. 2023,THEATRE AKTEON,PARIS,THEATRE - THEATRE JEUNE PUBLIC,12.0,LE NOEL DE PETITE POMME,https://static.ticketmaster.fr/static/images/vignettes/a_540690.gif
3 dec. 2022 au 29 janv. 2023,Essaion de Paris,PARIS,THEATRE - THEATRE JEUNE PUBLIC,12.0,"""QUI A COUPE LEAU ?""",https://static.ticketmaster.fr/static/images/vignettes/a_537422.gif
3 dec. 2022 au 12 fevr. 2023,A LA FOLIE THEATRE,PARIS,THEATRE - CONTE,14.0,LE PAYS DES FLEURS,https://static.ticketmaster.fr/static/images/vignettes/a_537267.gif
3 au 30 dec. 2022,Essaion de Paris,PARIS,THEATRE - THEATRE JEUNE PUBLIC,12.0,"""LATELIER DU PERE NOEL""",https://static.ticketmaster.fr/static/images/vignettes/a_537221.gif
3 dec. 2022 au 8 janv. 2023,Essaion de Paris,PARIS,THEATRE - THEATRE JEUNE PUBLIC,12.0,"""NEST PAS PERE NOEL QUI VEUT""",https://static.ticketmaster.fr/static/images/vignettes/a_536890.gif
4 dec. 2022 au 15 janv. 2023,THEATRE LA PERGOLA,BORDEAUX,THEATRE - CONTE,14.0,LA BELLE ET LA BETE,https://static.ticketmaster.fr/static/images/vignettes/a_536355.gif
5 dec. 2022 au 7 fevr. 2023,Essaion de Paris,PARIS,THEATRE - COMEDIE,14.0,RIMBAUD CAVALCADES,https://static.ticketmaster.fr/static/images/vignettes/a_537573.gif
6 au 31 dec. 2022,THEATRE DE L'IRIS,VILLEURBANNE,THEATRE - THEATRE CLASSIQUE,18.0,"""LECOLE DES FEMMES""",https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
7 dec. 2022 au 5 janv. 2023,COMEDIE OBERKAMPF,PARIS,THEATRE - COMEDIE,30.65,JE SUIS PAS TA MERE- PIERRE LEANDRI- JEROME PAQUATTE- JEAN-MARC MAGNONI,https://static.ticketmaster.fr/static/images/vignettes/a_540486.gif
7 dec. 2022 au 5 mars 2023,THEATRE NOIR DU LUCERNAIRE,PARIS,THEATRE - COMEDIE,30.6,RSENE LUPIN,https://static.ticketmaster.fr/static/images/vignettes/a_537539.gif
7 dec. 2022 au 15 janv. 2023,THEATRE PARADIS DU LUCERNAIRE,PARIS,THEATRE - THEATRE MUSICAL,30.6,LES SOEURS PAPILLES- CLEO SENIA- FLORENT SENIA- NNE LAURE BONET- MATHIEU BALANANT,https://static.ticketmaster.fr/static/images/vignettes/a_537536.gif
7 dec. 2022 au 1 fevr. 2023,THEATRE 100 NOMS,NANTES,THEATRE - COMEDIE,14.0,LA GRIMM ACADEMIE,https://static.ticketmaster.fr/static/images/vignettes/a_533025.gif
7 dec. 2022 au 3 mai 2023,THEATRE 100 NOMS,NANTES,THEATRE - COMEDIE,22.0,"""MAMAN JAI RATE MON COUPLE""- DROLE DE SOIREE",https://static.ticketmaster.fr/static/images/vignettes/a_532971.gif
8 dec. 2022 au 15 janv. 2023,COMEDIE OBERKAMPF,PARIS,THEATRE - COMEDIE,30.65,THE USUAL DRAGUEURS,https://static.ticketmaster.fr/static/images/vignettes/a_539712.gif
8 dec. 2022 au 15 janv. 2023,THEATRE DE JEANNE,NANTES,THEATRE - COMEDIE,22.0,CUISINE ET DEPENDANCES,https://static.ticketmaster.fr/static/images/vignettes/a_530513.gif
9 dec. 2022 au 14 janv. 2023,THEATRE LA PERGOLA,BORDEAUX,THEATRE - COMEDIE,17.0,IMPAIR ET PERE,https://static.ticketmaster.fr/static/images/vignettes/a_536331.gif
10 dec. 2022 au 1 janv. 2023,THEATRE BO SAINT-MARTIN,PARIS,THEATRE - COMEDIE,12.0,"""LADOLESCHIANTE""",https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
11 dec. 2022 au 9 juil. 2023,L'ANTRE MAGIQUE,PARIS,THEATRE - CONTE,13.0,MON LAPIN A DISPARU,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
11 dec. 2022 au 19 fevr. 2023,THEATRE 100 NOMS,NANTES,THEATRE - THEATRE JEUNE PUBLIC,15.0,MERLIN LES NOUVELLES AVENTURES,https://static.ticketmaster.fr/static/images/vignettes/a_532235.gif
13 dec. 2022 au 30 avr. 2023,THEATRE LEPIC,PARIS,THEATRE - THEATRE CONTEMPORAIN,41.8,DEUX MAINS LA LIBERTE- PHILIPPE BOZO- FRANCK LORRAIN- NTOINE NOUEL- ERIC AUBRAHN,https://static.ticketmaster.fr/static/images/vignettes/a_541430.gif
15 dec. 2022 au 26 mars 2023,PETIT THEATRE DES VARIETES,PARIS,THEATRE - THEATRE CONTEMPORAIN,22.0,JAMAIS PLUS- NTOINE FICHAUX,https://static.ticketmaster.fr/static/images/vignettes/a_539360.gif
15 dec. 2022 au 28 janv. 2023,Essaion de Paris,PARIS,THEATRE - THEATRE CONTEMPORAIN,17.0,LA PUTAIN RESPECTUEUSE,https://static.ticketmaster.fr/static/images/vignettes/a_536467.gif
16 dec. 2022 au 8 mai 2023,LE PASSAGE VERS LES ETOILES,PARIS,THEATRE - COMEDIE,26.4,JEU SEX ET MATCH- MBRE FERRANTE- DAVID ROUSSEAU,https://static.ticketmaster.fr/static/images/vignettes/a_541274.gif
16 dec. 2022 au 5 mai 2023,ESPACE JACQUES VILLERET,TOURS,THEATRE - IMPROVISATION THEATRALE,12.0,CATCH IMPRO,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
17 au 31 dec. 2022,LE FUNAMBULE MONTMARTRE,PARIS,THEATRE - THEATRE JEUNE PUBLIC,14.0,LE COFFRE A JOUETS,https://static.ticketmaster.fr/static/images/vignettes/a_539121.gif
17 dec. 2022 au 12 fevr. 2023,Essaion de Paris,PARIS,THEATRE - COMEDIE,14.0,SOPHIE LA HARPISTE,https://static.ticketmaster.fr/static/images/vignettes/n_sophie-la-harpiste.gif
17 au 31 dec. 2022,THEATRE COMEDIE ODEON,LYON,THEATRE - THEATRE JEUNE PUBLIC,12.0,LE CAPITAINE DES REVES,https://static.ticketmaster.fr/static/images/vignettes/a_532668.gif
