Date,Lieu,Ville,Type,Prix,Artiste,Image
6 avr. 2024,GALAXIE,AMNEVILLE LES THERMES,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,17.5,"""MOLIERE LOPERA URBAIN""- ROMAIN RACHLINE BORGEAUD",https://static.ticketmaster.fr/static/images/vignettes/n_moliere-l-opera-urbain.gif
13 avr. 2024,ZENITH DE DIJON,DIJON,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,17.5,"""MOLIERE LOPERA URBAIN""- LADISLAS CHOLLAT- ROMAIN RACHLINE BORGEAUD",https://static.ticketmaster.fr/static/images/vignettes/n_moliere-l-opera-urbain.gif
27 avr. 2024,ZENITH DE ROUEN,LE GRAND QUEVILLY,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,17.5,"""MOLIERE LOPERA URBAIN""- LADISLAS CHOLLAT- ROMAIN RACHLINE BORGEAUD",https://static.ticketmaster.fr/static/images/vignettes/n_moliere-l-opera-urbain.gif
4 au 5 mai 2024,ZENITH DE DIJON,DIJON,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,35.0,BERNADETTE DE LOURDES,https://static.ticketmaster.fr/static/images/vignettes/n_bernadette-de-lourdes.gif
17 au 18 mai 2024,ZENITH D'ORLEANS,ORLEANS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,35.0,BERNADETTE DE LOURDES,https://static.ticketmaster.fr/static/images/vignettes/n_bernadette-de-lourdes.gif
25 au 26 mai 2024,HALLE TONY GARNIER,LYON,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,35.0,BERNADETTE DE LOURDES,https://static.ticketmaster.fr/static/images/vignettes/n_bernadette-de-lourdes.gif
1 au 2 juin 2024,LE DOME MARSEILLE,MARSEILLE,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,35.0,BERNADETTE DE LOURDES,https://static.ticketmaster.fr/static/images/vignettes/n_bernadette-de-lourdes.gif
8 juin 2024,ZENITH ARENA LILLE,LILLE,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,17.5,"""MOLIERE LOPERA URBAIN""- LADISLAS CHOLLAT- ROMAIN RACHLINE BORGEAUD",https://static.ticketmaster.fr/static/images/vignettes/n_moliere-l-opera-urbain.gif
22 juin 2024,LDLC ARENA,DECINES-CHARPIEU,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,17.5,"""MOLIERE LOPERA URBAIN""- LADISLAS CHOLLAT- ROMAIN RACHLINE BORGEAUD",https://static.ticketmaster.fr/static/images/vignettes/n_moliere-l-opera-urbain.gif
21 sept. 2024,REIMS ARENA,REIMS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,17.5,"""MOLIERE LOPERA URBAIN""- LADISLAS CHOLLAT- ROMAIN RACHLINE BORGEAUD",https://static.ticketmaster.fr/static/images/vignettes/n_moliere-l-opera-urbain.gif
28 sept. 2024,ARKEA ARENA,FLOIRAC,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,17.5,"""MOLIERE LOPERA URBAIN""- LADISLAS CHOLLAT- ROMAIN RACHLINE BORGEAUD",https://static.ticketmaster.fr/static/images/vignettes/n_moliere-l-opera-urbain.gif
5 oct. 2024,ZENITH TOULOUSE METROPOLE,TOULOUSE,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,17.5,"""MOLIERE LOPERA URBAIN""- LADISLAS CHOLLAT- ROMAIN RACHLINE BORGEAUD",https://static.ticketmaster.fr/static/images/vignettes/n_moliere-l-opera-urbain.gif
12 oct. 2024,ZENITH SUD MONTPELLIER,MONTPELLIER,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,17.5,"""MOLIERE LOPERA URBAIN""- LADISLAS CHOLLAT- ROMAIN RACHLINE BORGEAUD",https://static.ticketmaster.fr/static/images/vignettes/n_moliere-l-opera-urbain.gif
